,callsign,runway,arrAirport,initialGateTimeOfDeparture,aircraftType,arrGate,node,optimalExit,optimalValue,meanValue,stdevValue
1853,DAL1271,08L,KATL,02/20/2017 21:36:00,B752,A19,8,10,958.79,,
1854,DAL815,10,KATL,02/20/2017 22:15:00,MD88,C36,9,73,1225.57,,
1855,ASQ5122,09R,KATL,02/20/2017 20:36:00,CRJ2,D31,5,60,275.26,,
1856,DAL1281,09R,KATL,02/20/2017 22:20:00,MD88,B20,8,60,766.81,,
1857,ASQ5505,08L,KATL,02/20/2017 22:12:00,CRJ2,D27,11,10,262.32,,
1858,ASQ5520,10,KATL,02/20/2017 22:33:00,CRJ2,D35,5,72,625.74,,
1859,DAL105,08L,KATL,02/20/2017 21:00:00,MD90,A29,2,9,661.81,,
1860,SWA1657,08L,KATL,02/20/2017 22:35:00,B737,C2,14,8,652.76,,
1861,SWA1407,09R,KATL,02/20/2017 19:55:00,B738,C7,15,60,506.69,,
1862,DAL2055,10,KATL,02/20/2017 21:40:00,B712,C35,10,73,1251.27,,
1863,DAL1695,08L,KATL,02/20/2017 22:13:00,A320,A04,12,8,746.58,,
1864,ASH6305,08L,KATL,02/20/2017 22:05:00,E75L,T14,1,10,387.91,,
1865,DAL1094,08L,KATL,02/20/2017 22:25:00,B712,D05,16,10,740.2,,
1866,DAL1372,09R,KATL,02/20/2017 21:54:00,B712,C47,4,60,762.81,,
1867,DAL1862,10,KATL,02/20/2017 21:50:00,MD90,B04,13,73,1136.27,,
1868,DAL1192,10,KATL,02/20/2017 21:55:00,B712,D11,11,73,1212.82,,
1869,NKS600,10,KATL,02/20/2017 21:58:00,A319,D4,15,73,1145.03,,
1870,AAL612,09R,KATL,02/20/2017 20:15:00,A320,T11,7,61,1211.55,,
1871,AAL1348,10,KATL,02/20/2017 21:50:00,B738,T10,7,74,1911.55,,
1872,DAL2289,09R,KATL,02/20/2017 21:55:00,A319,A20,7,58,571.88,,
1873,ASQ5108,09R,KATL,02/20/2017 21:46:00,CRJ7,D29,5,60,271.63,,
1874,SWA4079,10,KATL,02/20/2017 22:00:00,B737,C4,14,73,1093.26,,
1875,ASQ5163,10,KATL,02/20/2017 22:15:00,CRJ9,C30,9,72,517.94,,
1876,DAL2172,10,KATL,02/20/2017 22:30:00,A321,A21,8,74,1588.15,,
1877,ASQ5235,09R,KATL,02/20/2017 22:43:00,CRJ9,D40,4,59,319.98,,
1878,DAL1398,09R,KATL,02/20/2017 21:20:00,MD88,B28,2,60,836.88,,
1879,ASQ5246,09R,KATL,02/20/2017 22:19:00,CRJ2,D39,5,60,317.9,,
1880,ASQ5460,09R,KATL,02/20/2017 22:30:00,CRJ9,D42,4,60,309.75,,
1881,DAL2059,10,KATL,02/20/2017 22:55:00,B712,C33,10,74,1779.46,,
1882,RPA4624,08L,KATL,02/20/2017 21:59:00,E75S,T9,7,8,266.99,,
1883,SWA16,08L,KATL,02/20/2017 21:05:00,B737,C15,10,11,755.6,,
1884,ASQ5335,10,KATL,02/20/2017 22:55:00,CRJ2,D44,4,73,560.44,,
1885,DAL729,09R,KATL,02/20/2017 23:20:00,B712,C41,4,60,741.42,,
1886,DAL1158,08L,KATL,02/20/2017 22:24:00,MD88,B27,3,13,1125.47,,
1887,DAL2439,09R,KATL,02/20/2017 22:59:00,MD88,B13,9,60,681.72,,
1888,AAL589,08L,KATL,02/20/2017 23:00:00,A319,D21,11,10,606.12,,
1889,DAL2049,08L,KATL,02/20/2017 19:59:00,A333,E10,11,10,794.2,,
1890,DAL510,09R,KATL,02/20/2017 22:30:00,MD88,T02,12,60,780.66,,
1891,SKW4470,08L,KATL,02/20/2017 22:00:00,CRJ2,D46,5,10,224.21,,
1892,DAL2111,09R,KATL,02/20/2017 22:55:00,A321,D08,15,60,501.36,,
1893,DAL2449,08L,KATL,02/20/2017 21:59:00,MD88,A32,1,10,1009.66,,
1894,DAL1925,09R,KATL,02/20/2017 22:30:00,B737,A31,2,58,792.8,,
1895,DAL1093,08L,KATL,02/20/2017 22:25:00,MD90,C46,3,10,711.6,,
1896,DAL1634,08L,KATL,02/20/2017 22:45:00,MD88,E34,5,10,525.95,,
1897,DAL101,09R,KATL,02/20/2017 20:30:00,B753,A17,8,60,713.73,,
1898,DAL2544,09R,KATL,02/20/2017 22:45:00,A321,A06,12,60,790.68,,
1899,DAL1241,08L,KATL,02/20/2017 22:25:00,MD88,B21,9,11,851.6,,
1900,DAL1199,08L,KATL,02/20/2017 23:15:00,MD88,B06,13,10,1009.86,,
1901,ASQ5379,08L,KATL,02/20/2017 23:47:00,CRJ9,D12,10,10,296.28,,
1902,SWA1690,09R,KATL,02/20/2017 20:25:00,B737,C22,9,59,707.21,,
1903,DAL1376,09R,KATL,02/20/2017 23:30:00,B712,D07,16,60,437.21,,
1904,NKS251,08L,KATL,02/20/2017 22:58:00,A320,D3,16,13,986.83,,
1905,DAL147,09R,KATL,02/20/2017 21:23:00,B752,E11,17,60,541.58,,
1906,DAL1690,08L,KATL,02/20/2017 22:30:00,MD88,B02,13,13,1441.23,,
1907,DAL2256,08L,KATL,02/20/2017 22:55:00,MD90,B05,14,10,922.08,,
1908,DAL1778,09R,KATL,02/20/2017 23:45:00,MD88,D14,10,60,590.54,,
1909,DAL885,08L,KATL,02/20/2017 22:55:00,MD88,B26,2,10,843.32,,
1910,AAL1833,08L,KATL,02/20/2017 22:30:00,E190,T9,7,10,410.39,,
1911,DAL1615,09R,KATL,02/20/2017 22:55:00,B739,A01,13,60,617.76,,
1912,DAL1705,08L,KATL,02/20/2017 23:34:00,A319,D06,15,9,678.09,,
1913,DAL826,08L,KATL,02/20/2017 23:45:00,MD88,B09,14,10,905.84,,
1914,DAL1971,10,KATL,02/20/2017 23:40:00,B737,A19,8,72,1291.73,,
1915,SWA4197,09R,KATL,02/20/2017 23:40:00,B737,C3,15,60,496.95,,
1916,DAL1110,09R,KATL,02/20/2017 23:25:00,A321,A16,7,60,880.28,,
1917,DAL2224,09R,KATL,02/20/2017 22:45:00,B752,E09,17,60,572.17,,
1918,EDV3504,08L,KATL,02/20/2017 22:53:00,CRJ9,D31,5,10,213.62,,
1919,DAL2337,09R,KATL,02/20/2017 23:33:00,MD90,A04,12,60,774.37,,
1920,DAL1774,08L,KATL,02/20/2017 23:35:00,MD88,T07,7,10,1070.6,,
1921,DAL2180,08L,KATL,02/20/2017 23:32:00,MD88,B10,13,10,1063.53,,
1922,DAL2504,10,KATL,02/20/2017 23:05:00,B712,C40,3,74,1818.44,,
1923,DAL477,08L,KATL,02/20/2017 22:40:00,A320,C52,3,10,748.61,,
1924,NKS806,08L,KATL,02/20/2017 21:17:00,A319,D4,15,8,787.75,,
1925,AAL611,09R,KATL,02/20/2017 22:50:00,A320,D23,11,61,767.47,,
1926,DAL1679,08L,KATL,02/20/2017 22:40:00,B764,E08,16,10,1003.51,,
1927,DAL2035,09R,KATL,02/20/2017 23:15:00,B739,A33,2,60,798.02,,
1928,DAL1467,09R,KATL,02/21/2017 00:00:00,B712,C55,4,59,932.71,,
1929,SWA1382,09R,KATL,02/20/2017 21:35:00,B738,C12,14,60,476.04,,
1930,DAL1532,08L,KATL,02/20/2017 23:11:00,B712,C50,3,7,508.39,,
1931,DAL2923,09R,KATL,02/20/2017 20:55:00,B739,A11,13,61,1005.04,,
1932,ASQ5586,10,KATL,02/20/2017 23:45:00,CRJ2,D27,11,73,509.18,,
1933,DAL2105,08L,KATL,02/20/2017 23:40:00,MD88,T01,12,8,781.68,,
1934,DAL783,10,KATL,02/20/2017 23:58:00,B712,D05,16,73,1106.33,,
1935,DAL1757,09R,KATL,02/20/2017 21:16:00,B752,A29,2,60,835.29,,
1936,DAL1998,10,KATL,02/20/2017 23:10:00,B752,A05,13,73,1149.73,,
1937,DAL907,10,KATL,02/21/2017 00:06:00,MD88,T05,12,74,1656.93,,
1938,DAL1646,08L,KATL,02/20/2017 23:35:00,MD88,B31,3,8,557.63,,
1939,SWA1437,09R,KATL,02/20/2017 21:20:00,B737,C6,14,60,538.57,,
1940,SWA1780,10,KATL,02/20/2017 23:05:00,B738,C13,15,74,1672.09,,
1941,DAL2396,10,KATL,02/20/2017 23:31:00,B753,A20,7,74,1911.2,,
1942,DAL2053,08L,KATL,02/20/2017 23:10:00,MD88,T06,7,8,672.64,,
1943,AAL1819,10,KATL,02/20/2017 22:20:00,E190,D25,11,73,505.37,,
1944,DAL1240,10,KATL,02/20/2017 21:49:00,MD90,B01,14,73,1097.56,,
1945,SKW4562,08L,KATL,02/20/2017 23:20:00,CRJ2,D41,5,10,217.12,,
1946,DAL1644,08L,KATL,02/20/2017 23:19:00,B753,B16,8,10,918.15,,
1947,ASQ5602,09R,KATL,02/20/2017 23:47:00,CRJ2,D42,4,59,345.57,,
1948,AAL2722,08L,KATL,02/20/2017 23:20:00,B738,T10,7,10,1003.5,,
1949,DAL2033,08L,KATL,02/20/2017 22:55:00,B712,C47,4,10,629.21,,
1950,DAL758,09R,KATL,02/21/2017 00:10:00,A319,E27,6,60,672.29,,
1951,ASQ5209,08L,KATL,02/20/2017 23:15:00,CRJ9,E31,6,11,282.01,,
1952,DAL931,09R,KATL,02/21/2017 00:10:00,MD90,T02,12,60,789.12,,
1953,DAL2398,08L,KATL,02/20/2017 23:15:00,B712,D16,10,10,716.05,,
1954,ASQ5266,08L,KATL,02/21/2017 00:01:00,CRJ2,D46,5,10,210.67,,
1955,DAL1642,09R,KATL,02/21/2017 00:40:00,MD88,B33,3,59,814.92,,
1956,DAL1527,09R,KATL,02/20/2017 23:55:00,A321,A25,2,60,847.9,,
1957,SWA4692,09R,KATL,02/20/2017 23:50:00,B737,C15,10,60,605.81,,
1958,ASQ5170,08L,KATL,02/21/2017 00:03:00,CRJ9,D24,10,9,244.09,,
1959,DAL2098,09R,KATL,02/21/2017 00:25:00,A321,E07,17,62,594.05,,
1960,DAL1863,08L,KATL,02/20/2017 23:45:00,MD88,B13,9,10,838.37,,
1961,DAL1349,08L,KATL,02/21/2017 00:40:00,B712,B29,3,7,511.02,,
1962,DAL1430,09R,KATL,02/20/2017 22:00:00,B739,A24,1,60,970.08,,
1963,DAL2565,08L,KATL,02/20/2017 21:40:00,B739,D08,15,10,829.1,,
1964,ASQ5469,08L,KATL,02/20/2017 23:37:00,CRJ7,D39,5,9,158.11,,
1965,DAL1549,08L,KATL,02/20/2017 23:50:00,B752,A19,8,9,837.11,,
1966,DAL2248,08L,KATL,02/20/2017 23:55:00,MD90,T08,7,10,1053.3,,
1967,DAL1390,09R,KATL,02/21/2017 00:14:00,B712,D09,16,60,426.95,,
1968,DAL1442,08L,KATL,02/21/2017 00:27:00,B712,C37,10,10,720.74,,
1969,DAL2025,09R,KATL,02/21/2017 00:15:00,B752,A26,1,60,961.16,,
1970,DAL2483,08L,KATL,02/21/2017 00:20:00,B712,D07,16,8,792.52,,
1971,DAL1198,09R,KATL,02/21/2017 00:40:00,B739,T04,12,60,818.93,,
1972,ASQ5377,09R,KATL,02/21/2017 01:07:00,CRJ2,D34,4,59,310.67,,
1973,DAL2067,09R,KATL,02/21/2017 01:05:00,MD88,B26,2,60,819.12,,
1974,DAL1893,08L,KATL,02/21/2017 00:18:00,B712,D05,16,10,695.62,,
1975,DAL2534,09R,KATL,02/21/2017 01:03:00,B739,B21,9,60,633.04,,
1976,DAL1226,09R,KATL,02/21/2017 00:50:00,B752,A29,2,59,602.44,,
1977,DAL345,08L,KATL,02/21/2017 00:40:00,MD88,B18,8,13,1329.34,,
1978,DAL1871,09R,KATL,02/21/2017 00:15:00,B752,A16,7,60,911.19,,
1979,DAL1053,09R,KATL,02/21/2017 00:45:00,MD88,B20,8,58,650.28,,
1980,DAL1248,09R,KATL,02/21/2017 00:35:00,MD90,B31,3,60,652.17,,
1981,AAL2408,08L,KATL,02/21/2017 00:46:00,B738,T11,7,11,1052.82,,
1982,DAL1669,09R,KATL,02/21/2017 01:30:00,A321,C50,3,59,785.85,,
1983,DAL32,09R,KATL,02/21/2017 01:40:00,B752,A17,8,59,568.17,,
1984,DAL2511,09R,KATL,02/20/2017 23:40:00,B712,C40,3,60,665.53,,
1985,RPA4535,08L,KATL,02/21/2017 01:00:00,E75L,D21,11,10,244.99,,
1986,AAL1446,09R,KATL,02/21/2017 01:03:00,A319,T12,1,61,1319.88,,
1987,DAL413,08L,KATL,02/21/2017 00:25:00,MD90,A07,13,10,1019.59,,
1988,DAL1435,08L,KATL,02/21/2017 01:30:00,A321,A09,13,10,1064.74,,
1989,DAL914,08L,KATL,02/21/2017 00:11:00,MD90,A11,13,10,1000.48,,
1990,DAL675,08L,KATL,02/21/2017 00:55:00,MD90,B14,8,10,941.78,,
1991,DAL852,08L,KATL,02/21/2017 01:20:00,B739,B22,8,10,931.3,,
1992,DAL2334,09R,KATL,02/21/2017 01:30:00,A321,A04,12,58,487.18,,
1993,DAL2094,09R,KATL,02/20/2017 23:45:00,B739,B27,3,60,667.69,,
1994,DAL1817,08L,KATL,02/21/2017 00:45:00,A320,A18,7,8,684.08,,
1995,SWA887,08L,KATL,02/21/2017 01:20:00,B737,C20,9,8,598.32,,
1996,AAL1687,08L,KATL,02/21/2017 00:59:00,E190,T9,7,10,424.81,,
1997,SWA3628,08L,KATL,02/21/2017 01:55:00,B737,C17,10,10,712.39,,
1998,DAL2046,08L,KATL,02/21/2017 00:20:00,A321,A03,13,13,1414.69,,
1999,AAL719,08L,KATL,02/21/2017 01:25:00,A319,D25,11,10,596.7,,
2000,DAL1445,09R,KATL,02/21/2017 01:52:00,MD88,B34,2,60,834.4,,
2001,SWA2744,09R,KATL,02/21/2017 02:05:00,B737,C14,14,60,514.59,,
2002,DAL1554,08L,KATL,02/20/2017 23:15:00,B739,B24,2,10,813.48,,
2003,NKS569,08L,KATL,02/21/2017 02:07:00,A320,E32,5,10,498.6,,
2004,NKS362,08L,KATL,02/21/2017 02:18:00,A321,D4,15,8,871.83,,
2005,DAL1989,08L,KATL,02/21/2017 01:55:00,MD90,B16,8,10,905.4,,
2006,NKS230,09R,KATL,02/21/2017 02:30:00,A321,E34,5,60,584.42,,
2007,AAL1691,08L,KATL,02/21/2017 02:30:00,A321,T12,1,10,906.71,,
2008,AAL2513,08L,KATL,02/21/2017 00:10:00,B738,T11,7,10,996.5,,
2009,AAL2512,09R,KATL,02/21/2017 02:41:00,A319,T10,7,61,1247.32,,
2010,SKW5385,08L,KATL,02/21/2017 02:50:00,CRJ7,T15,1,10,385.16,,
2011,AAL1854,08L,KATL,02/21/2017 03:35:00,A319,D23,11,8,614.57,,
2012,DAL1150,08L,KATL,02/21/2017 01:16:00,B739,A27,2,10,846.59,,
2013,FFT426,08L,KATL,02/21/2017 03:04:00,A320,D1A,16,10,729.4,,
2014,RPA3560,09R,KATL,02/20/2017 14:52:00,E170,T14,1,59,297.12,,
2015,UAL607,08L,KATL,02/21/2017 01:30:00,B739,T13,1,9,744.57,,
2016,AAL2319,08L,KATL,02/21/2017 00:50:00,A319,T11,7,10,1001.76,,
